Order ID,Product ID,Quantity,Total
CA-2016-114811,OFF-ST-10000885,2,296.48
CA-2016-114811,TEC-PH-10004165,4,808.6
CA-2016-114811,FUR-FU-10002240,1,129.96
CA-2016-114811,TEC-MA-10000045,5,149.25
CA-2016-114811,FUR-CH-10003746,3,121.83
CA-2016-122266,FUR-TA-10000577,3,1417.98
CA-2016-122266,OFF-AR-10004757,4,192.88
CA-2016-141565,OFF-BI-10000545,1,59.22
CA-2016-141565,OFF-ST-10001522,2,202.02
CA-2018-128769,OFF-AP-10001271,4,147.36
CA-2017-116337,FUR-FU-10002030,5,2474.05
CA-2017-116337,OFF-ST-10001272,5,1609.6
CA-2016-120845,OFF-BI-10001116,3,668.01
CA-2016-120845,OFF-PA-10004665,2,638.44
CA-2016-120845,OFF-BI-10004506,2,708.76
CA-2016-120845,OFF-BI-10001982,5,2301.85
CA-2015-120775,OFF-FA-10002676,3,880.08
CA-2015-120775,FUR-FU-10000758,5,2341.3
CA-2015-120775,OFF-LA-10002271,2,430.82
CA-2015-120775,OFF-BI-10002609,4,406.92
CA-2015-120775,OFF-FA-10000254,4,449.0
CA-2015-152905,OFF-ST-10000321,4,1828.64
CA-2017-104633,OFF-PA-10000241,2,449.76
CA-2017-104633,OFF-PA-10004782,3,422.25
CA-2018-104136,OFF-PA-10004243,3,1253.19
CA-2018-104136,OFF-PA-10001033,3,1316.94
CA-2017-123050,FUR-FU-10000723,3,519.36
CA-2017-123050,OFF-ST-10003455,1,418.39
CA-2017-123050,TEC-AC-10001109,4,102.84
CA-2017-162355,OFF-AR-10004344,2,348.84
CA-2017-162355,FUR-BO-10004695,3,387.12
CA-2015-158225,OFF-ST-10000675,2,392.98
CA-2015-158225,OFF-ST-10002301,3,907.71
CA-2018-102204,OFF-SU-10001212,2,501.56
CA-2018-102204,FUR-TA-10001889,5,400.7
CA-2018-102204,FUR-CH-10002024,4,1464.08
CA-2018-103065,OFF-ST-10000617,5,1435.25
CA-2018-103065,OFF-PA-10000380,5,2032.9
CA-2018-103065,OFF-AR-10003251,1,73.9
CA-2018-103065,FUR-FU-10000175,2,296.14
CA-2015-109855,OFF-BI-10004716,4,105.64
CA-2015-109855,TEC-AC-10002842,5,1656.25
CA-2015-109897,TEC-PH-10003691,1,242.42
CA-2015-109897,FUR-FU-10002878,2,289.28
US-2015-143581,OFF-ST-10000991,1,474.14
CA-2016-129217,OFF-AP-10002439,3,1073.37
CA-2016-129217,OFF-AR-10004602,1,186.48
CA-2017-133816,TEC-PH-10001795,1,71.89
CA-2016-140221,OFF-BI-10002854,4,812.48
CA-2016-140221,FUR-FU-10000023,2,322.04
CA-2016-140221,OFF-AP-10000828,5,622.0
CA-2016-140221,OFF-ST-10000777,3,1197.9
CA-2018-152310,TEC-CO-10000971,4,1387.68
CA-2018-152310,OFF-PA-10003134,2,341.54
CA-2018-152310,TEC-PH-10002538,4,1125.32
CA-2018-152310,OFF-ST-10001228,3,1440.57
CA-2018-152310,TEC-AC-10000397,3,868.98
CA-2018-152310,OFF-BI-10004308,4,314.12
CA-2017-118101,OFF-PA-10000357,1,72.38
CA-2017-118101,OFF-BI-10000773,2,763.04
CA-2017-118101,OFF-ST-10001837,1,348.86
CA-2017-100307,OFF-PA-10002552,1,163.93
CA-2016-138457,OFF-BI-10000014,3,419.22
CA-2015-131800,OFF-AP-10004136,4,1203.44
CA-2015-131800,OFF-BI-10003429,4,1325.76
CA-2015-118304,TEC-PH-10000376,3,638.61
CA-2018-121790,FUR-TA-10003469,1,464.6
CA-2018-121790,OFF-SU-10004231,1,202.54
CA-2018-121790,TEC-PH-10002584,1,135.94
CA-2018-121790,OFF-AR-10003602,5,1570.45
CA-2017-169670,FUR-CH-10002331,2,100.98
CA-2017-139549,FUR-CH-10001802,4,1377.16
CA-2016-104059,OFF-AR-10000634,5,1218.2
CA-2018-164112,OFF-ST-10002615,4,186.64
CA-2016-143882,OFF-PA-10004040,4,192.24
US-2017-139262,OFF-BI-10003727,2,386.44
US-2017-139262,OFF-BI-10002026,4,1136.16
US-2017-139262,OFF-ST-10001496,5,2211.65
CA-2018-146192,OFF-ST-10003716,2,542.4
CA-2018-134810,OFF-EN-10002504,4,348.08
CA-2018-134810,FUR-CH-10001270,5,2298.95
CA-2016-154284,TEC-MA-10004241,3,705.78
CA-2016-154284,OFF-AR-10001468,5,2256.0
CA-2016-154284,TEC-AC-10003198,1,69.09
CA-2016-154284,FUR-FU-10003039,4,410.36
CA-2015-156244,OFF-PA-10000295,2,94.16
CA-2015-156244,OFF-AR-10004344,3,523.26
CA-2015-156244,TEC-AC-10002473,3,1338.66
CA-2015-156244,OFF-AP-10002403,3,1295.58
CA-2015-156244,OFF-SU-10000432,2,734.86
CA-2015-156244,OFF-LA-10000443,2,474.08
CA-2016-106362,OFF-BI-10003166,1,319.23
US-2018-168802,OFF-BI-10002393,1,308.46
US-2018-146906,TEC-PH-10001809,2,782.94
CA-2017-166380,OFF-EN-10002600,5,1297.2
CA-2017-166380,TEC-AC-10000109,4,1298.64
US-2016-158911,FUR-FU-10003829,3,967.89
US-2016-158911,OFF-LA-10003223,2,162.3
US-2015-103338,OFF-AR-10001770,1,471.29
CA-2016-109169,OFF-EN-10003296,1,413.8
US-2018-167318,TEC-AC-10003870,3,165.72
US-2018-167318,FUR-CH-10000665,3,629.46
US-2015-120313,TEC-PH-10003092,5,870.5
CA-2018-135419,FUR-TA-10001086,2,950.36
CA-2017-128671,OFF-PA-10001870,5,1365.25
CA-2017-128671,OFF-BI-10003305,1,478.51
CA-2017-128671,OFF-BI-10003007,3,1350.33
CA-2017-149335,OFF-AR-10001419,5,2373.6
CA-2015-168312,OFF-ST-10003692,1,143.92
CA-2015-168312,FUR-TA-10001866,1,479.93
US-2018-105935,FUR-FU-10002157,3,973.32
US-2018-105935,TEC-PH-10001459,3,168.09
CA-2015-161508,FUR-CH-10002126,4,925.92
CA-2015-161508,OFF-FA-10001561,1,487.79
CA-2015-161508,OFF-AR-10003158,5,2253.3
CA-2015-161508,OFF-PA-10001804,5,1857.55
CA-2018-130904,OFF-AR-10000422,4,271.12
CA-2018-130904,OFF-AR-10000127,1,374.27
CA-2018-133620,OFF-ST-10004634,4,425.28
CA-2016-142937,OFF-AR-10003582,2,516.48
US-2017-149790,OFF-BI-10002026,4,1136.16
CA-2017-130778,OFF-AP-10000595,4,1224.8
CA-2017-130778,OFF-PA-10001509,2,416.46
CA-2018-144456,OFF-ST-10001321,2,381.24
CA-2018-144456,TEC-PH-10001750,3,149.04
CA-2018-103478,OFF-BI-10001890,4,1954.64
CA-2018-103478,OFF-BI-10004224,1,473.12
CA-2018-118577,OFF-PA-10001357,3,584.55
CA-2018-118577,OFF-PA-10004888,3,966.66
CA-2018-113572,TEC-AC-10002370,3,992.7
CA-2017-153269,OFF-ST-10004634,1,106.32
CA-2017-153269,FUR-CH-10002647,5,672.35
CA-2017-153269,OFF-PA-10001801,2,140.38
CA-2017-153269,OFF-BI-10004632,1,336.34
CA-2018-161655,OFF-BI-10002082,3,1256.49
CA-2017-101469,OFF-AR-10003986,3,484.56
CA-2015-153087,OFF-PA-10001243,3,1401.0
CA-2015-153087,TEC-AC-10003198,3,207.27
CA-2018-135076,FUR-CH-10003774,1,170.55
CA-2015-161634,OFF-PA-10002262,5,289.75
CA-2018-141481,OFF-AP-10004532,4,1342.8
CA-2017-132549,OFF-ST-10001325,1,371.42
US-2015-155544,OFF-LA-10004544,4,1335.24
US-2015-155544,FUR-FU-10001473,2,110.84
US-2015-155544,FUR-CH-10000422,5,202.1
US-2016-115238,FUR-FU-10002960,5,1606.4
US-2016-115238,FUR-FU-10002445,2,154.38
US-2016-115238,TEC-PH-10001300,3,738.39
US-2016-115238,FUR-FU-10001025,2,249.1
US-2016-115238,OFF-PA-10002689,5,2190.5
CA-2018-132199,FUR-FU-10004245,2,119.66
CA-2018-132199,OFF-BI-10003684,1,208.67
CA-2018-132199,FUR-TA-10003748,3,350.55
CA-2018-132199,OFF-BI-10002133,2,883.1
CA-2018-132199,OFF-FA-10002280,1,268.08
CA-2017-163174,FUR-FU-10000308,1,27.85
CA-2015-110555,OFF-ST-10000876,2,265.02
CA-2015-110555,TEC-PH-10000586,4,562.6
CA-2015-110555,TEC-AC-10003399,4,1439.32
CA-2018-147207,OFF-AR-10001955,5,1297.7
CA-2018-147207,OFF-AP-10000027,2,74.74
CA-2018-147207,FUR-TA-10002958,2,754.1
CA-2018-147207,OFF-ST-10002615,4,186.64
CA-2018-137631,TEC-PH-10002624,1,194.23
CA-2018-157273,TEC-PH-10002275,3,738.51
CA-2015-109918,OFF-SU-10004290,4,1789.08
CA-2015-109918,OFF-PA-10000174,4,1250.36
CA-2015-109918,OFF-BI-10004308,4,314.12
CA-2017-118745,FUR-TA-10003473,2,275.96
CA-2017-163972,FUR-BO-10003894,2,230.84
CA-2015-165393,OFF-BI-10001658,2,638.5
CA-2017-113726,FUR-FU-10003535,2,194.38
CA-2017-152940,OFF-ST-10000352,4,1475.56
CA-2016-158701,OFF-AP-10004859,4,955.04
CA-2016-158701,OFF-BI-10001294,3,1062.24
CA-2018-156272,OFF-AP-10001242,3,722.64
CA-2016-162964,OFF-ST-10002344,1,95.4
CA-2016-162964,OFF-PA-10003349,5,786.5
CA-2016-162964,OFF-EN-10003055,2,236.7
CA-2015-103527,OFF-PA-10001622,2,540.86
CA-2017-134544,TEC-PH-10003800,5,267.85
CA-2017-163048,FUR-CH-10001270,5,2298.95
CA-2017-145135,TEC-AC-10003447,1,375.23
CA-2017-145135,OFF-PA-10004285,3,596.01
CA-2018-137582,OFF-BI-10001757,5,1584.15
CA-2016-149601,OFF-ST-10001558,1,202.66
CA-2016-149601,OFF-ST-10001328,1,271.12
CA-2015-139423,OFF-AP-10004708,3,148.17
CA-2017-102596,OFF-FA-10000621,4,162.16
CA-2018-153227,OFF-PA-10001838,2,770.3
CA-2018-110625,FUR-FU-10001473,3,166.26
CA-2017-142594,TEC-PH-10000193,3,679.56
CA-2017-142594,FUR-FU-10002045,4,681.44
CA-2017-142594,OFF-AP-10002945,2,567.96
CA-2017-142594,FUR-TA-10001095,2,971.18
CA-2015-152254,OFF-PA-10001144,5,1720.15
US-2015-120236,OFF-BI-10004099,5,621.35
CA-2018-120061,FUR-CH-10001973,5,1000.65
CA-2016-133837,OFF-ST-10000344,3,1002.15
CA-2016-110814,OFF-BI-10002026,5,1420.2
CA-2016-110814,FUR-CH-10003535,4,674.04
CA-2016-110814,OFF-PA-10004156,5,1660.1
CA-2017-154067,OFF-PA-10002254,3,1179.24
CA-2018-140480,FUR-FU-10003247,4,1486.04
CA-2018-140480,TEC-AC-10002473,2,892.44
CA-2018-140480,FUR-FU-10001057,1,328.57
CA-2018-140480,OFF-AR-10001419,2,949.44
CA-2018-140480,OFF-AR-10004010,2,928.12
CA-2016-134082,OFF-BI-10004230,4,1283.88
CA-2017-130820,FUR-TA-10001768,2,745.08
CA-2017-159765,OFF-AR-10003514,4,1881.04
CA-2018-132290,FUR-TA-10002228,2,553.8
CA-2017-147109,OFF-PA-10001972,3,363.66
CA-2017-147109,TEC-AC-10002942,3,1255.5
CA-2018-107265,OFF-PA-10000474,2,918.06
CA-2018-118199,OFF-BI-10004330,3,241.5
CA-2018-118199,OFF-ST-10000604,2,350.0
CA-2018-118199,FUR-TA-10004154,2,552.34
CA-2018-118199,OFF-ST-10000636,1,188.91
CA-2018-118199,TEC-AC-10004171,1,248.02
CA-2018-150091,TEC-AC-10002167,3,504.45
CA-2018-150091,OFF-FA-10000621,5,202.7
CA-2018-150091,FUR-FU-10004053,4,382.72
CA-2018-150091,FUR-BO-10003404,3,1063.29
CA-2017-137652,OFF-BI-10004099,2,248.54
CA-2016-128356,OFF-SU-10004290,5,2236.35
CA-2018-167017,OFF-SU-10001935,5,1864.35
US-2018-132220,TEC-AC-10004227,2,214.7
CA-2017-118129,FUR-FU-10004904,2,470.86
US-2015-113124,OFF-ST-10001511,4,643.44
CA-2018-155621,FUR-FU-10003535,1,97.19
US-2015-127635,OFF-FA-10000053,5,750.35
US-2015-127635,OFF-PA-10004610,1,272.94
US-2015-127635,FUR-FU-10000550,3,438.39
US-2015-127635,OFF-BI-10001721,5,310.7
CA-2016-151470,OFF-BI-10004040,1,326.31
CA-2016-112823,TEC-AC-10002550,5,752.8
CA-2015-108861,OFF-BI-10003876,5,1311.6
CA-2018-114370,TEC-PH-10000213,4,1131.36
CA-2017-158302,OFF-PA-10002615,4,1295.96
CA-2018-145779,OFF-PA-10002254,5,1965.4
US-2017-155173,TEC-PH-10004586,5,2440.55
US-2017-155173,OFF-BI-10002982,4,1696.52
US-2017-155173,TEC-PH-10002538,5,1406.65
CA-2018-125451,FUR-TA-10001039,4,566.88
CA-2018-125451,FUR-FU-10004963,3,348.36
CA-2018-125451,FUR-FU-10000277,1,313.48
CA-2018-125451,FUR-TA-10004915,5,2053.1
CA-2018-125451,OFF-PA-10003724,4,820.48
CA-2018-125451,OFF-AP-10002906,2,538.92
CA-2015-131387,TEC-PH-10001459,3,168.09
CA-2017-125087,FUR-CH-10002880,2,523.82
CA-2017-125087,OFF-ST-10001780,5,1721.45
CA-2017-125087,FUR-FU-10004748,3,1381.95
CA-2017-154081,TEC-PH-10001918,1,392.98
US-2018-118556,FUR-CH-10001146,1,198.94
US-2018-118556,OFF-BI-10004364,2,519.66
CA-2015-126200,OFF-BI-10002133,2,883.1
CA-2015-126200,OFF-BI-10002225,3,1020.63
CA-2015-146500,OFF-BI-10002432,1,341.59
CA-2015-146500,OFF-ST-10000563,2,661.34
CA-2016-169537,OFF-LA-10001982,3,785.58
CA-2015-100881,TEC-PH-10003273,4,1701.48
CA-2016-144043,TEC-AC-10002718,1,264.3
CA-2016-116512,OFF-ST-10001505,2,668.44
CA-2016-101000,OFF-AP-10000179,4,815.6
CA-2017-168557,OFF-BI-10002309,5,381.65
US-2017-164196,FUR-TA-10001950,1,96.45
US-2018-132031,FUR-BO-10001972,3,1326.81
US-2018-132031,TEC-AC-10002473,2,892.44
US-2018-132031,FUR-FU-10000193,5,312.8
US-2018-132031,OFF-LA-10000081,1,68.14
CA-2016-169733,OFF-ST-10000876,5,662.55
CA-2018-169404,OFF-BI-10004492,2,726.82
CA-2018-169404,OFF-PA-10001033,2,877.96
CA-2018-134880,OFF-PA-10004039,1,321.83
CA-2016-145758,TEC-MA-10004552,4,1259.0
CA-2018-158736,OFF-AR-10002578,2,824.76
US-2017-119270,OFF-PA-10004022,4,193.28
CA-2015-109890,TEC-PH-10004100,3,570.36
CA-2017-138583,OFF-AR-10001860,3,1080.72
US-2018-118535,OFF-LA-10001297,3,995.37
CA-2017-126284,OFF-BI-10004828,3,742.11
CA-2018-142391,FUR-FU-10002759,2,348.24
CA-2018-124716,OFF-PA-10000740,3,1300.92
CA-2018-124716,OFF-PA-10001144,2,688.06
CA-2018-124716,OFF-PA-10000859,3,709.86
CA-2017-158841,TEC-MA-10001127,1,259.43
CA-2017-158841,OFF-BI-10002557,4,367.32
CA-2017-158841,FUR-FU-10001731,4,383.96
CA-2018-106824,OFF-FA-10001135,4,442.28
CA-2016-109190,OFF-PA-10000069,5,1583.55
CA-2016-109190,TEC-CO-10001943,3,1368.9
CA-2016-109190,OFF-BI-10000977,2,951.58
CA-2017-143154,TEC-AC-10002942,2,837.0
CA-2015-169061,OFF-AR-10000588,4,337.12
CA-2015-169061,TEC-AC-10002001,2,985.06
CA-2015-169061,OFF-SU-10000381,4,1214.68
CA-2015-169061,OFF-BI-10001617,3,471.48
CA-2015-169061,OFF-PA-10001878,1,259.91
CA-2016-102316,TEC-PH-10000376,3,638.61
CA-2016-102316,FUR-CH-10003396,2,402.66
CA-2015-164903,OFF-PA-10003363,5,1552.45
CA-2017-109400,FUR-CH-10003298,5,1797.45
CA-2017-130400,OFF-BI-10001757,3,950.49
CA-2017-130400,TEC-AC-10004633,2,762.3
CA-2017-130400,OFF-EN-10001453,1,475.19
CA-2016-135853,TEC-AC-10004761,2,696.48
CA-2016-135853,TEC-PH-10003691,3,727.26
CA-2016-135853,OFF-BI-10004965,5,750.5
CA-2017-103359,OFF-BI-10004233,4,1069.08
CA-2017-144645,FUR-FU-10003601,2,454.12
CA-2018-141614,OFF-PA-10002787,4,908.16
CA-2016-122168,OFF-AR-10003602,5,1570.45
CA-2016-122168,OFF-AR-10002053,5,1902.45
CA-2017-132899,OFF-AR-10002833,2,77.56
CA-2018-149720,FUR-FU-10002501,5,1569.05
CA-2018-118003,FUR-FU-10002506,4,724.68
CA-2018-118003,FUR-CH-10003817,3,734.7
CA-2018-118003,FUR-CH-10004860,3,738.09
CA-2017-141887,FUR-FU-10002268,3,1491.69
US-2017-160206,TEC-PH-10000148,5,1609.6
CA-2018-133074,OFF-PA-10004082,5,350.2
CA-2018-161172,TEC-PH-10004348,2,735.06
CA-2018-161172,FUR-FU-10003424,2,730.5
CA-2018-161172,OFF-BI-10004654,3,332.82
CA-2018-161172,TEC-AC-10004571,5,1742.65
CA-2018-161172,OFF-ST-10000675,2,392.98
CA-2018-137624,FUR-CH-10001714,1,129.32
CA-2017-156748,OFF-PA-10000380,3,1219.74
CA-2017-156748,OFF-PA-10002713,2,838.52
CA-2017-156748,OFF-ST-10001370,4,1810.36
CA-2017-156748,FUR-CH-10000513,2,236.7
CA-2016-169677,OFF-LA-10003223,1,81.15
US-2015-163146,TEC-AC-10002217,4,620.16
CA-2016-157343,OFF-BI-10003707,3,369.15
CA-2016-157343,OFF-PA-10000552,5,766.1
CA-2016-157343,OFF-AR-10003183,1,472.84
CA-2018-147354,TEC-CO-10000971,4,1387.68
CA-2018-147354,OFF-BI-10003910,1,473.09
CA-2016-157287,OFF-ST-10001172,1,388.9
CA-2016-157287,FUR-CH-10001270,5,2298.95
CA-2015-137575,TEC-AC-10004571,5,1742.65
CA-2017-119074,FUR-FU-10004053,4,382.72
CA-2017-119074,FUR-FU-10003731,5,1586.7
CA-2017-119074,OFF-BI-10000962,5,568.45
CA-2016-149566,TEC-AC-10001266,4,938.04
CA-2016-149566,OFF-LA-10000452,2,331.18
CA-2016-126186,FUR-FU-10000073,2,496.68
CA-2016-121132,OFF-LA-10002368,2,889.94
CA-2016-121132,OFF-FA-10004248,5,696.25
CA-2015-140473,TEC-CO-10004202,2,702.72
US-2018-102904,TEC-AC-10000927,2,248.3
CA-2017-102092,FUR-TA-10002530,3,233.22
CA-2016-117884,TEC-AC-10002567,1,429.5
CA-2016-117884,OFF-ST-10002182,4,1962.88
CA-2017-132829,TEC-PH-10004539,3,614.43
CA-2017-132829,OFF-LA-10002945,4,733.88
CA-2017-132829,TEC-PH-10004345,3,756.99
CA-2017-132829,TEC-PH-10004912,5,1860.25
CA-2017-132829,FUR-FU-10000206,2,136.62
CA-2017-123540,FUR-CH-10000847,3,207.24
US-2018-108315,OFF-BI-10000822,5,2094.3
US-2018-108315,FUR-FU-10000747,1,43.54
CA-2017-134110,TEC-PH-10002350,3,1374.27
CA-2017-134110,OFF-PA-10000697,3,480.45
US-2017-136581,OFF-PA-10002787,4,908.16
CA-2017-162390,OFF-BI-10004318,1,258.75
CA-2017-162390,OFF-BI-10001721,5,310.7
CA-2017-162390,TEC-CO-10004202,5,1756.8
CA-2017-162222,OFF-PA-10003893,2,100.9
CA-2015-121629,TEC-MA-10004679,3,1423.02
CA-2016-164623,OFF-PA-10000249,1,481.7
CA-2015-159849,OFF-FA-10000053,3,450.21
CA-2018-101273,OFF-AP-10000804,5,1490.0
CA-2018-106747,FUR-FU-10004188,5,2420.6
CA-2018-146164,FUR-TA-10004915,5,2053.1
CA-2018-146164,OFF-ST-10001228,1,480.19
CA-2017-111605,OFF-LA-10002368,3,1334.91
CA-2015-130673,FUR-FU-10003489,5,1255.65
CA-2015-130673,OFF-PA-10000289,5,658.55
CA-2015-130673,TEC-AC-10004227,4,429.4
CA-2015-130673,OFF-ST-10000636,1,188.91
CA-2015-104808,OFF-BI-10003676,5,2463.5
US-2018-132927,OFF-BI-10001116,3,668.01
CA-2018-162015,TEC-AC-10003832,2,50.62
CA-2018-162015,OFF-AP-10003040,2,109.56
CA-2016-138492,OFF-ST-10002583,1,370.81
CA-2018-145338,OFF-AR-10002053,2,760.98
CA-2018-126676,OFF-EN-10004846,3,367.53
CA-2018-101700,OFF-EN-10003134,5,761.1
CA-2018-101700,FUR-FU-10001025,5,622.75
CA-2018-159667,TEC-AC-10002567,5,2147.5
CA-2018-159667,TEC-PH-10004094,5,1283.5
CA-2015-111934,OFF-BI-10004364,4,1039.32
CA-2015-111934,OFF-PA-10000474,5,2295.15
US-2017-117387,OFF-BI-10004308,1,78.53
CA-2015-141110,OFF-BI-10002012,5,1537.0
CA-2015-141110,OFF-PA-10002586,3,367.47
CA-2015-141110,OFF-AP-10000692,4,1549.2
CA-2015-141110,OFF-BI-10001553,3,176.04
US-2015-133949,TEC-PH-10004908,3,919.17
US-2017-116365,TEC-AC-10002217,5,775.2
US-2017-116365,TEC-AC-10002942,3,1255.5
US-2017-116365,TEC-PH-10002890,4,1782.0
CA-2018-162936,TEC-AC-10003614,4,940.16
CA-2015-151946,FUR-FU-10002878,2,289.28
CA-2015-151946,OFF-AP-10001626,5,1291.6
CA-2015-151946,FUR-BO-10003272,4,347.24
CA-2015-151946,FUR-FU-10002191,4,388.72
CA-2018-123624,TEC-AC-10000682,1,473.9
CA-2017-146437,OFF-AR-10000588,3,252.84
CA-2017-138233,TEC-AC-10002001,2,985.06
CA-2017-165918,OFF-LA-10003720,3,754.47
CA-2017-165918,OFF-BI-10004364,5,1299.15
CA-2017-165918,OFF-PA-10000100,1,144.16
CA-2017-165918,OFF-BI-10004826,5,1945.4
CA-2018-117513,FUR-TA-10001520,2,729.5
CA-2018-132437,OFF-ST-10001031,3,840.81
US-2018-119319,FUR-FU-10003878,1,197.33
CA-2018-104318,OFF-AP-10000358,4,382.84
US-2017-114230,OFF-ST-10000876,1,132.51
CA-2016-136147,OFF-BI-10004224,5,2365.6
CA-2016-136147,TEC-AC-10004568,1,88.74
CA-2016-156118,OFF-PA-10000533,4,127.52
CA-2016-164084,OFF-ST-10003638,2,53.12
CA-2016-164084,TEC-AC-10002305,3,993.66
CA-2016-164084,OFF-BI-10000605,5,855.6
CA-2016-164084,FUR-TA-10003569,5,1557.85
CA-2016-164084,OFF-FA-10003059,4,662.28
CA-2017-107783,FUR-BO-10004409,4,1168.64
CA-2017-107783,OFF-BI-10000545,5,296.1
CA-2017-107783,OFF-AP-10004052,4,112.12
CA-2018-159793,FUR-BO-10001798,4,1283.52
CA-2015-160094,OFF-AR-10004010,1,464.06
CA-2015-160094,OFF-ST-10000585,5,433.3
CA-2018-151281,FUR-FU-10000397,5,1995.9
CA-2018-118346,TEC-AC-10000736,1,487.15
CA-2015-129819,OFF-BI-10004970,4,115.48
US-2018-148551,OFF-BI-10000545,2,118.44
CA-2018-147767,OFF-BI-10001670,2,895.28
CA-2016-108259,OFF-FA-10000624,1,184.66
CA-2016-108259,OFF-LA-10002945,2,366.94
CA-2016-108259,OFF-BI-10000315,4,1948.12
CA-2016-108259,FUR-FU-10000023,3,483.06
CA-2017-113341,FUR-CH-10004698,5,951.25
US-2016-131842,FUR-CH-10004477,5,1028.2
CA-2017-164574,OFF-ST-10003816,4,1151.52
CA-2017-164574,OFF-BI-10002429,5,512.65
CA-2015-142769,OFF-FA-10000840,1,320.11
CA-2015-142769,FUR-FU-10001918,3,1484.07
CA-2015-142769,OFF-SU-10001574,1,258.3
CA-2015-142769,TEC-AC-10001606,1,475.88
CA-2015-142769,TEC-AC-10003399,3,1079.49
CA-2015-142769,TEC-AC-10000865,4,1533.56
CA-2015-142769,OFF-PA-10002923,4,1811.76
CA-2015-142769,OFF-AP-10004785,2,267.56
CA-2017-168361,OFF-BI-10003727,1,193.22
CA-2017-153185,OFF-PA-10002246,4,311.44
CA-2018-124765,FUR-BO-10003965,1,154.29
CA-2016-131856,FUR-FU-10000175,1,148.07
CA-2016-131856,TEC-PH-10001336,5,2095.45
CA-2016-131856,OFF-PA-10001954,4,281.08
CA-2018-126634,FUR-FU-10004973,2,514.28
CA-2017-118500,OFF-SU-10004231,3,607.62
CA-2017-163951,OFF-AR-10004269,1,158.52
CA-2017-149916,OFF-BI-10004002,3,1171.89
CA-2017-149916,TEC-MA-10000752,3,414.21
CA-2016-158918,OFF-PA-10004947,5,1381.4
US-2015-159611,FUR-FU-10004904,5,1177.15
US-2015-159611,OFF-ST-10002790,1,200.49
CA-2018-163265,OFF-FA-10004854,1,235.65
CA-2018-163265,FUR-CH-10004063,4,383.56
CA-2018-163265,OFF-ST-10000642,4,1310.04
CA-2018-163265,OFF-AR-10004078,1,170.33
CA-2018-163265,FUR-FU-10004270,3,999.63
CA-2018-141705,FUR-TA-10004607,1,91.25
CA-2017-112739,OFF-BI-10001132,1,142.91
CA-2017-112739,TEC-AC-10001714,2,601.38
CA-2017-143805,OFF-AP-10002945,5,1419.9
CA-2017-143805,OFF-SU-10004664,2,605.2
CA-2015-133634,TEC-AC-10002550,5,752.8
CA-2018-101665,OFF-AR-10002335,4,1390.96
CA-2017-155446,TEC-AC-10001445,5,1154.3
CA-2018-137323,OFF-ST-10003996,4,147.12
CA-2017-144015,OFF-SU-10003505,2,681.8
CA-2017-144015,OFF-FA-10000624,1,184.66
CA-2017-144015,OFF-PA-10002870,2,155.44
CA-2015-101427,OFF-AR-10002257,1,54.24
CA-2017-136770,TEC-PH-10003580,1,166.86
CA-2017-136770,TEC-PH-10001530,3,1272.3
CA-2017-136770,TEC-AC-10000420,5,667.5
CA-2017-118311,TEC-AC-10000892,2,556.82
US-2015-112795,OFF-PA-10001934,3,423.9
CA-2018-127096,FUR-TA-10003473,5,689.9
CA-2018-119284,TEC-PH-10001051,1,348.91
CA-2018-119284,FUR-FU-10004351,4,318.64
CA-2018-119284,FUR-TA-10004152,5,351.05
CA-2018-119284,TEC-PH-10000560,1,371.24
CA-2018-119284,OFF-AP-10004249,5,228.45
CA-2018-119284,OFF-ST-10001490,4,864.48
CA-2018-119284,OFF-PA-10000312,1,362.24
CA-2016-133494,OFF-AP-10002906,3,808.38
CA-2017-111318,TEC-PH-10004100,5,950.6
US-2015-132745,OFF-FA-10000254,5,561.25
CA-2015-146815,FUR-CH-10004289,3,131.67
CA-2015-146815,OFF-AR-10003469,5,1819.8
CA-2015-119144,TEC-PH-10004188,3,952.41
CA-2015-119144,FUR-BO-10004015,2,821.48
CA-2015-119144,OFF-ST-10000991,2,948.28
CA-2015-105648,FUR-TA-10002958,1,377.05
US-2016-145422,FUR-BO-10002213,3,685.86
CA-2018-136623,TEC-PH-10000004,2,462.44
CA-2018-136623,OFF-BI-10003708,5,1881.85
CA-2018-121678,OFF-BI-10002949,2,618.38
CA-2017-120824,OFF-AP-10001242,2,481.76
CA-2017-120824,FUR-FU-10001424,4,1692.68
CA-2017-120824,OFF-AR-10003469,4,1455.84
CA-2017-120824,OFF-PA-10000232,5,834.2
CA-2017-120824,FUR-CH-10000229,1,337.28
CA-2017-120824,OFF-ST-10002562,1,279.24
CA-2017-120824,OFF-BI-10001525,2,878.78
US-2017-135209,OFF-PA-10002986,2,318.98
US-2017-135209,OFF-PA-10000143,5,1087.55
CA-2018-148145,OFF-AR-10003752,3,582.12
CA-2016-103870,TEC-AC-10002370,5,1654.5
CA-2016-103870,FUR-FU-10002030,4,1979.24
CA-2016-103870,FUR-BO-10002853,4,1167.4
CA-2016-103870,OFF-ST-10002562,2,558.48
CA-2016-103870,TEC-AC-10004227,2,214.7
CA-2016-111017,OFF-SU-10002573,3,1383.15
CA-2018-116988,OFF-PA-10003848,2,924.32
CA-2018-116988,FUR-FU-10001290,3,1329.48
CA-2018-116988,TEC-AC-10003832,5,126.55
