Order ID,Order Date,Ship Date,Address,State,Ship Mode ID,Customer ID
CA-2015-144974,2015-09-26,2015-09-30,"United States, Philadelphia, 19140.0",Pennsylvania,S3,CM-12715
CA-2015-109904,2015-07-14,2015-07-17,"United States, New York City, 10009.0",New York,S2,BF-10975
CA-2018-152205,2018-09-28,2018-10-05,"United States, Philadelphia, 19134.0",Pennsylvania,S3,SF-20965
CA-2016-121188,2016-08-28,2016-09-04,"United States, Los Angeles, 90049.0",California,S3,CB-12025
CA-2016-156013,2016-09-20,2016-09-26,"United States, Long Beach, 11561.0",New York,S3,TC-20980
CA-2017-132997,2017-11-07,2017-11-09,"United States, Rochester, 14609.0",New York,S1,LW-17215
US-2016-160563,2016-10-20,2016-10-24,"United States, San Francisco, 94109.0",California,S3,NS-18640
CA-2018-151750,2018-01-01,2018-01-05,"United States, Huntsville, 77340.0",Texas,S3,JM-15250
CA-2016-106187,2016-06-23,2016-06-29,"United States, East Point, 30344.0",Georgia,S3,RF-19345
US-2017-164945,2017-11-22,2017-11-27,"United States, New York City, 10009.0",New York,S3,CA-12055
CA-2016-150714,2016-10-26,2016-11-01,"United States, Springfield, 97477.0",Oregon,S3,KH-16690
CA-2017-105753,2017-10-20,2017-10-26,"United States, Arlington, 22204.0",Virginia,S3,LC-16960
CA-2018-120894,2018-04-28,2018-05-02,"United States, Wilmington, 28403.0",North Carolina,S3,JL-15130
CA-2017-106621,2017-09-29,2017-10-01,"United States, Yuma, 85364.0",Arizona,S2,DM-12955
CA-2016-107020,2016-07-10,2016-07-14,"United States, San Bernardino, 92404.0",California,S3,MV-18190
US-2016-117492,2016-08-07,2016-08-09,"United States, Baltimore, 21215.0",Maryland,S1,NS-18640
CA-2015-101392,2015-12-07,2015-12-13,"United States, Seattle, 98103.0",Washington,S3,AS-10630
CA-2016-127502,2016-12-10,2016-12-14,"United States, San Francisco, 94110.0",California,S3,MT-17815
CA-2018-143658,2018-11-08,2018-11-13,"United States, New York City, 10035.0",New York,S2,SR-20425
CA-2018-133046,2018-07-27,2018-08-01,"United States, Seattle, 98115.0",Washington,S2,DK-13375
CA-2018-122798,2018-12-28,2019-01-01,"United States, Albuquerque, 87105.0",New Mexico,S3,SV-20935
CA-2017-169663,2017-03-10,2017-03-13,"United States, Los Angeles, 90045.0",California,S1,RH-19510
CA-2016-149846,2016-05-22,2016-05-26,"United States, Los Angeles, 90045.0",California,S3,SB-20185
CA-2018-159149,2018-02-17,2018-02-19,"United States, Houston, 77041.0",Texas,S1,CR-12820
US-2018-167570,2018-12-08,2018-12-15,"United States, Philadelphia, 19140.0",Pennsylvania,S3,EG-13900
CA-2018-160122,2018-11-18,2018-11-23,"United States, Chicago, 60623.0",Illinois,S3,RD-19930
CA-2017-130393,2017-12-01,2017-12-03,"United States, San Angelo, 76903.0",Texas,S2,JM-15865
CA-2018-144820,2018-10-03,2018-10-07,"United States, Pasadena, 77506.0",Texas,S2,LW-16825
CA-2018-101014,2018-08-29,2018-09-04,"United States, Los Angeles, 90049.0",California,S3,RW-19540
CA-2018-105543,2018-11-24,2018-11-24,"United States, Garden City, 67846.0",Kansas,S0,BG-11695
US-2018-113201,2018-06-30,2018-07-05,"United States, Los Angeles, 90045.0",California,S3,TT-21220
US-2018-106551,2018-07-22,2018-07-27,"United States, Chicago, 60653.0",Illinois,S3,EB-13930
CA-2017-116722,2017-11-11,2017-11-16,"United States, San Francisco, 94110.0",California,S3,LP-17080
CA-2015-138128,2015-12-09,2015-12-15,"United States, Philadelphia, 19134.0",Pennsylvania,S3,FP-14320
US-2018-150070,2018-09-07,2018-09-12,"United States, Modesto, 95351.0",California,S3,JA-15970
CA-2016-137064,2016-02-06,2016-02-13,"United States, Houston, 77070.0",Texas,S3,TS-21655
CA-2018-157350,2018-08-26,2018-09-01,"United States, Chicago, 60610.0",Illinois,S3,DP-13000
CA-2015-127866,2015-07-20,2015-07-23,"United States, Riverside, 92503.0",California,S1,JD-15895
CA-2016-131352,2016-10-08,2016-10-13,"United States, Dallas, 75081.0",Texas,S3,GH-14485
CA-2016-121776,2016-02-16,2016-02-21,"United States, Los Angeles, 90008.0",California,S3,RD-19585
CA-2017-118073,2017-08-12,2017-08-16,"United States, Lakeland, 33801.0",Florida,S3,CS-12490
CA-2015-103219,2015-11-09,2015-11-13,"United States, New York City, 10035.0",New York,S3,BF-11215
CA-2017-102561,2017-07-18,2017-07-22,"United States, Philadelphia, 19140.0",Pennsylvania,S3,NK-18490
CA-2017-100993,2017-02-05,2017-02-10,"United States, San Diego, 92037.0",California,S3,AZ-10750
US-2015-112949,2015-06-20,2015-06-27,"United States, Lawton, 73505.0",Oklahoma,S3,Co-12640
US-2018-146822,2018-06-09,2018-06-14,"United States, Salem, 24153.0",Virginia,S3,AG-10675
US-2017-131058,2017-12-27,2017-12-31,"United States, Santa Ana, 92704.0",California,S3,EM-14140
CA-2015-167997,2015-01-26,2015-01-29,"United States, Rapid City, 57701.0",South Dakota,S1,CA-11965
CA-2018-140151,2018-03-23,2018-03-25,"United States, Seattle, 98115.0",Washington,S1,RB-19360
US-2018-143770,2018-03-20,2018-03-24,"United States, Middletown, 6457.0",Connecticut,S3,RD-19720
CA-2017-131296,2017-10-04,2017-10-09,"United States, Baltimore, 21215.0",Maryland,S3,MS-17830
CA-2017-103464,2017-11-18,2017-11-22,"United States, San Diego, 92105.0",California,S3,PG-18820
CA-2018-136238,2018-12-26,2019-01-01,"United States, Odessa, 79762.0",Texas,S3,KB-16240
CA-2017-120803,2017-03-09,2017-03-13,"United States, Milford, 6460.0",Connecticut,S3,RB-19465
CA-2017-134138,2017-02-16,2017-02-20,"United States, Belleville, 7109.0",New Jersey,S3,JD-15790
CA-2016-120915,2016-09-28,2016-10-03,"United States, New York City, 10035.0",New York,S2,JJ-15445
CA-2016-168207,2016-11-02,2016-11-06,"United States, San Diego, 92105.0",California,S3,LT-17110
CA-2017-144148,2017-07-31,2017-08-05,"United States, San Francisco, 94122.0",California,S3,AH-10690
CA-2018-107174,2018-11-06,2018-11-13,"United States, Seattle, 98105.0",Washington,S3,AB-10060
CA-2017-146150,2017-02-14,2017-02-19,"United States, Jackson, 39212.0",Mississippi,S3,FM-14380
CA-2015-114125,2015-07-09,2015-07-13,"United States, Los Angeles, 90049.0",California,S3,GH-14410
CA-2017-114944,2017-01-30,2017-02-04,"United States, Chicago, 60623.0",Illinois,S3,HE-14800
CA-2017-135965,2017-09-22,2017-09-25,"United States, New York City, 10035.0",New York,S1,SZ-20035
CA-2018-149699,2018-12-22,2018-12-24,"United States, Los Angeles, 90008.0",California,S1,CM-12115
CA-2017-166429,2017-09-02,2017-09-08,"United States, Des Moines, 98198.0",Washington,S3,TG-21310
CA-2016-112767,2016-08-02,2016-08-06,"United States, Springfield, 97477.0",Oregon,S3,DK-12985
CA-2016-119879,2016-11-21,2016-11-25,"United States, Philadelphia, 19120.0",Pennsylvania,S3,SS-20410
CA-2018-155642,2018-05-18,2018-05-22,"United States, Chicago, 60653.0",Illinois,S3,BM-11575
US-2018-101721,2018-07-23,2018-07-27,"United States, Chicago, 60623.0",Illinois,S3,MY-17380
CA-2016-136728,2016-09-13,2016-09-17,"United States, Chicago, 60623.0",Illinois,S2,AG-10900
CA-2017-127194,2017-12-10,2017-12-16,"United States, New York City, 10024.0",New York,S3,BW-11110
CA-2016-140375,2016-10-02,2016-10-05,"United States, Rockville, 20852.0",Maryland,S2,SG-20470
US-2018-155866,2018-11-17,2018-11-21,"United States, New York City, 10011.0",New York,S3,CC-12370
CA-2016-141327,2016-11-30,2016-12-03,"United States, Durham, 27707.0",North Carolina,S1,LR-16915
CA-2016-136700,2016-12-06,2016-12-11,"United States, Santa Barbara, 93101.0",California,S2,DB-13120
CA-2018-102736,2018-09-05,2018-09-09,"United States, Knoxville, 37918.0",Tennessee,S3,LP-17095
CA-2018-125269,2018-04-24,2018-04-30,"United States, Chicago, 60610.0",Illinois,S3,AF-10870
CA-2016-114811,2016-11-08,2016-11-08,"United States, New York City, 10024.0",New York,S0,KD-16495
CA-2016-122266,2016-04-26,2016-04-30,"United States, Daytona Beach, 32114.0",Florida,S3,SA-20830
CA-2016-141565,2016-09-20,2016-09-24,"United States, Nashville, 37211.0",Tennessee,S3,BG-11035
CA-2018-128769,2018-09-07,2018-09-12,"United States, Nashville, 37211.0",Tennessee,S3,DM-12955
CA-2017-116337,2017-11-07,2017-11-12,"United States, Dallas, 75220.0",Texas,S3,MC-17845
CA-2016-120845,2016-09-25,2016-10-02,"United States, Murfreesboro, 37130.0",Tennessee,S3,ML-17395
CA-2015-120775,2015-10-03,2015-10-07,"United States, Dallas, 75217.0",Texas,S3,RD-19930
CA-2015-152905,2015-02-18,2015-02-24,"United States, Arlington, 76017.0",Texas,S3,AB-10015
CA-2017-104633,2017-06-12,2017-06-16,"United States, Pasadena, 91104.0",California,S3,EA-14035
CA-2018-104136,2018-11-01,2018-11-04,"United States, Everett, 2149.0",Massachusetts,S2,SF-20065
CA-2017-123050,2017-04-04,2017-04-08,"United States, Troy, 12180.0",New York,S2,BC-11125
CA-2017-162355,2017-06-30,2017-07-02,"United States, Sandy Springs, 30328.0",Georgia,S2,PF-19165
CA-2015-158225,2015-09-22,2015-09-28,"United States, San Jose, 95123.0",California,S3,SE-20110
CA-2018-102204,2018-05-01,2018-05-06,"United States, Jacksonville, 32216.0",Florida,S3,CJ-12010
CA-2018-103065,2018-10-20,2018-10-20,"United States, Jacksonville, 32216.0",Florida,S0,PT-19090
CA-2015-109855,2015-09-01,2015-09-05,"United States, New York City, 10009.0",New York,S3,LH-16900
CA-2015-109897,2015-08-12,2015-08-16,"United States, San Francisco, 94122.0",California,S3,BW-11200
US-2015-143581,2015-08-19,2015-08-23,"United States, Columbus, 31907.0",Georgia,S3,BS-11365
CA-2016-129217,2016-05-10,2016-05-10,"United States, Aurora, 60505.0",Illinois,S0,DP-13390
CA-2017-133816,2017-05-10,2017-05-13,"United States, Philadelphia, 19134.0",Pennsylvania,S2,CS-12400
CA-2016-140221,2016-03-05,2016-03-09,"United States, Chicago, 60653.0",Illinois,S2,MS-17365
CA-2018-152310,2018-08-12,2018-08-19,"United States, Seattle, 98103.0",Washington,S3,DK-12895
CA-2017-118101,2017-06-26,2017-06-26,"United States, Roseville, 48066.0",Michigan,S0,SN-20560
CA-2017-100307,2017-12-15,2017-12-19,"United States, Fayetteville, 72701.0",Arkansas,S3,TC-21475
CA-2016-138457,2016-09-13,2016-09-17,"United States, Jacksonville, 28540.0",North Carolina,S3,AM-10705
CA-2015-131800,2015-12-30,2016-01-04,"United States, New York City, 10035.0",New York,S3,AJ-10960
CA-2015-118304,2015-04-29,2015-05-04,"United States, Dover, 19901.0",Delaware,S3,KH-16360
CA-2018-121790,2018-01-30,2018-02-06,"United States, Aurora, 60505.0",Illinois,S3,LP-17095
CA-2017-169670,2017-12-25,2017-12-31,"United States, New York City, 10009.0",New York,S3,JE-15715
CA-2017-139549,2017-10-20,2017-10-25,"United States, El Cajon, 92020.0",California,S3,MY-18295
CA-2016-104059,2016-06-13,2016-06-15,"United States, Springfield, 45503.0",Ohio,S2,FC-14245
CA-2018-164112,2018-06-30,2018-07-04,"United States, Mount Vernon, 10550.0",New York,S3,ND-18460
CA-2016-143882,2016-06-26,2016-06-30,"United States, Lakewood, 44107.0",Ohio,S3,DB-13360
US-2017-139262,2017-02-21,2017-02-25,"United States, Tampa, 33614.0",Florida,S3,LC-16960
CA-2018-146192,2018-04-22,2018-04-26,"United States, Columbus, 31907.0",Georgia,S3,BD-11725
CA-2018-134810,2018-05-09,2018-05-10,"United States, Jacksonville, 28540.0",North Carolina,S1,MC-17605
CA-2016-154284,2016-12-21,2016-12-26,"United States, Saint Charles, 60174.0",Illinois,S2,SZ-20035
CA-2015-156244,2015-08-12,2015-08-16,"United States, Miami, 33180.0",Florida,S3,DH-13675
CA-2016-106362,2016-12-11,2016-12-15,"United States, Troy, 45373.0",Ohio,S3,LC-16885
US-2018-168802,2018-11-03,2018-11-07,"United States, Seattle, 98103.0",Washington,S3,JO-15145
US-2018-146906,2018-03-13,2018-03-17,"United States, New York City, 10011.0",New York,S3,MT-17815
CA-2017-166380,2017-05-30,2017-06-03,"United States, Arlington, 22204.0",Virginia,S3,EB-13750
US-2016-158911,2016-07-05,2016-07-11,"United States, Charlotte, 28205.0",North Carolina,S3,RS-19765
US-2015-103338,2015-03-11,2015-03-15,"United States, Roseville, 95661.0",California,S3,RB-19435
CA-2016-109169,2016-04-20,2016-04-24,"United States, Detroit, 48234.0",Michigan,S3,OT-18730
US-2018-167318,2018-07-26,2018-08-01,"United States, Los Angeles, 90036.0",California,S3,GZ-14545
US-2015-120313,2015-10-31,2015-11-02,"United States, San Francisco, 94110.0",California,S2,NL-18310
CA-2018-135419,2018-11-03,2018-11-09,"United States, Bakersfield, 93309.0",California,S3,BG-11740
CA-2017-128671,2017-08-11,2017-08-16,"United States, Tulsa, 74133.0",Oklahoma,S3,MT-18070
CA-2017-149335,2017-07-25,2017-07-25,"United States, San Francisco, 94122.0",California,S0,BC-11125
CA-2015-168312,2015-03-01,2015-03-07,"United States, Houston, 77036.0",Texas,S3,GW-14605
US-2018-105935,2018-01-26,2018-01-31,"United States, Columbus, 31907.0",Georgia,S3,BD-11500
CA-2015-161508,2015-07-12,2015-07-16,"United States, League City, 77573.0",Texas,S3,PV-18985
CA-2018-130904,2018-04-11,2018-04-16,"United States, Burlington, 27217.0",North Carolina,S3,HM-14980
CA-2018-133620,2018-11-13,2018-11-18,"United States, New York City, 10009.0",New York,S3,EM-14065
CA-2016-142937,2016-12-05,2016-12-06,"United States, Dallas, 75220.0",Texas,S1,SF-20065
US-2017-149790,2017-09-26,2017-10-01,"United States, Houston, 77095.0",Texas,S3,SC-20380
CA-2017-130778,2017-11-19,2017-11-25,"United States, Long Beach, 11561.0",New York,S3,ND-18370
CA-2018-144456,2018-09-08,2018-09-09,"United States, Hialeah, 33012.0",Florida,S1,FC-14245
CA-2018-103478,2018-07-21,2018-07-24,"United States, Aurora, 60505.0",Illinois,S2,KL-16555
CA-2018-118577,2018-10-06,2018-10-11,"United States, Belleville, 7109.0",New Jersey,S3,XP-21865
CA-2018-113572,2018-11-07,2018-11-11,"United States, New York City, 10024.0",New York,S3,FP-14320
CA-2017-153269,2017-03-09,2017-03-12,"United States, Andover, 1810.0",Massachusetts,S1,PS-18760
CA-2018-161655,2018-05-13,2018-05-18,"United States, Newark, 19711.0",Delaware,S2,CW-11905
CA-2017-101469,2017-07-02,2017-07-08,"United States, Arlington, 22204.0",Virginia,S3,KH-16360
CA-2015-153087,2015-12-27,2016-01-03,"United States, Decatur, 35601.0",Alabama,S3,TC-20980
CA-2018-135076,2018-04-13,2018-04-17,"United States, Hesperia, 92345.0",California,S3,YS-21880
CA-2015-161634,2015-11-14,2015-11-20,"United States, Chesapeake, 23320.0",Virginia,S3,CC-12220
CA-2018-141481,2018-06-11,2018-06-14,"United States, Los Angeles, 90036.0",California,S1,ZD-21925
CA-2017-132549,2017-11-25,2017-11-30,"United States, Huntsville, 35810.0",Alabama,S3,JK-15370
US-2015-155544,2015-03-21,2015-03-25,"United States, Knoxville, 37918.0",Tennessee,S3,GM-14440
US-2016-115238,2016-04-30,2016-05-04,"United States, Lawrence, 1841.0",Massachusetts,S3,JW-15220
CA-2018-132199,2018-05-03,2018-05-08,"United States, Philadelphia, 19134.0",Pennsylvania,S3,BO-11350
CA-2017-163174,2017-08-26,2017-08-30,"United States, Athens, 30605.0",Georgia,S3,XP-21865
CA-2015-110555,2015-04-11,2015-04-18,"United States, Great Falls, 59405.0",Montana,S3,MM-18055
CA-2018-147207,2018-01-02,2018-01-04,"United States, El Paso, 79907.0",Texas,S2,TS-21655
CA-2018-137631,2018-04-28,2018-05-02,"United States, Kissimmee, 34741.0",Florida,S3,JL-15235
CA-2018-157273,2018-01-30,2018-02-02,"United States, Seattle, 98105.0",Washington,S1,SZ-20035
CA-2015-109918,2015-09-07,2015-09-12,"United States, Santa Clara, 95051.0",California,S2,LR-17035
CA-2017-118745,2017-06-11,2017-06-16,"United States, Los Angeles, 90049.0",California,S3,SV-20365
CA-2017-163972,2017-10-17,2017-10-21,"United States, Fresno, 93727.0",California,S3,MG-17890
CA-2015-165393,2015-12-27,2015-12-30,"United States, Fort Worth, 76106.0",Texas,S1,NC-18415
CA-2017-113726,2017-11-24,2017-12-01,"United States, Seattle, 98105.0",Washington,S3,SC-20680
CA-2017-152940,2017-11-10,2017-11-13,"United States, San Francisco, 94110.0",California,S1,RO-19780
CA-2016-158701,2016-01-05,2016-01-10,"United States, San Francisco, 94110.0",California,S3,JL-15175
CA-2018-156272,2018-03-21,2018-03-27,"United States, Pompano Beach, 33068.0",Florida,S3,PW-19030
CA-2016-162964,2016-11-12,2016-11-18,"United States, Houston, 77095.0",Texas,S3,MF-18250
CA-2015-103527,2015-09-09,2015-09-14,"United States, Chicago, 60653.0",Illinois,S2,CC-12220
CA-2017-134544,2017-03-17,2017-03-19,"United States, San Francisco, 94109.0",California,S2,AC-10660
CA-2017-163048,2017-02-08,2017-02-15,"United States, Houston, 77036.0",Texas,S3,MH-17440
CA-2017-145135,2017-11-26,2017-11-28,"United States, Shelton, 6484.0",Connecticut,S1,CD-12790
CA-2018-137582,2018-09-04,2018-09-08,"United States, Oakland, 94601.0",California,S3,CV-12805
CA-2016-149601,2016-05-28,2016-06-03,"United States, Manchester, 6040.0",Connecticut,S3,TB-21625
CA-2015-139423,2015-11-01,2015-11-05,"United States, Orange, 7050.0",New Jersey,S3,DG-13300
CA-2017-102596,2017-12-27,2017-12-30,"United States, Akron, 44312.0",Ohio,S1,RD-19810
CA-2018-153227,2018-12-04,2018-12-06,"United States, Los Angeles, 90032.0",California,S1,CS-12250
CA-2018-110625,2018-12-23,2018-12-30,"United States, Danbury, 6810.0",Connecticut,S3,JB-16045
CA-2017-142594,2017-12-01,2017-12-06,"United States, Franklin, 2038.0",Massachusetts,S2,EJ-14155
CA-2015-152254,2015-06-30,2015-06-30,"United States, Wilmington, 28403.0",North Carolina,S0,BD-11620
US-2015-120236,2015-09-03,2015-09-04,"United States, Houston, 77095.0",Texas,S1,MR-17545
CA-2018-120061,2018-11-02,2018-11-07,"United States, Springfield, 45503.0",Ohio,S2,SR-20425
CA-2016-133837,2016-04-13,2016-04-18,"United States, Glendale, 85301.0",Arizona,S3,TH-21100
CA-2016-110814,2016-12-05,2016-12-09,"United States, New York City, 10009.0",New York,S2,BD-11635
CA-2017-154067,2017-02-01,2017-02-07,"United States, Los Angeles, 90036.0",California,S3,SM-20950
CA-2018-140480,2018-07-08,2018-07-12,"United States, Newark, 19711.0",Delaware,S3,HE-14800
CA-2016-134082,2016-12-11,2016-12-17,"United States, San Bernardino, 92404.0",California,S3,JK-15640
CA-2017-130820,2017-11-15,2017-11-15,"United States, Burlington, 27217.0",North Carolina,S0,ON-18715
CA-2017-159765,2017-05-09,2017-05-12,"United States, Salem, 24153.0",Virginia,S2,TH-21100
CA-2018-132290,2018-03-10,2018-03-14,"United States, Dallas, 75217.0",Texas,S3,MD-17350
CA-2017-147109,2017-12-17,2017-12-21,"United States, Arlington, 76017.0",Texas,S3,AH-10075
CA-2018-107265,2018-04-06,2018-04-12,"United States, Marion, 52302.0",Iowa,S3,ML-17755
CA-2018-118199,2018-05-09,2018-05-11,"United States, Seattle, 98105.0",Washington,S1,LB-16795
CA-2018-150091,2018-10-12,2018-10-16,"United States, Lakewood, 8701.0",New Jersey,S3,NP-18670
CA-2017-137652,2017-08-28,2017-08-30,"United States, Cincinnati, 45231.0",Ohio,S1,EB-13750
CA-2016-128356,2016-10-02,2016-10-07,"United States, Thornton, 80229.0",Colorado,S3,RP-19390
CA-2018-167017,2018-11-23,2018-11-25,"United States, Roseville, 48066.0",Michigan,S1,DC-12850
US-2018-132220,2018-11-12,2018-11-16,"United States, Tempe, 85281.0",Arizona,S3,DJ-13510
CA-2017-118129,2017-12-19,2017-12-21,"United States, Reading, 19601.0",Pennsylvania,S2,CL-12565
US-2015-113124,2015-03-30,2015-04-05,"United States, Apple Valley, 55124.0",Minnesota,S3,NC-18340
CA-2018-155621,2018-11-08,2018-11-13,"United States, Baltimore, 21215.0",Maryland,S3,KN-16450
US-2015-127635,2015-09-14,2015-09-18,"United States, Corpus Christi, 78415.0",Texas,S2,SC-20260
CA-2016-151470,2016-09-20,2016-09-26,"United States, Las Vegas, 89115.0",Nevada,S3,AM-10705
CA-2016-112823,2016-12-10,2016-12-16,"United States, Cleveland, 44105.0",Ohio,S3,RA-19945
CA-2015-108861,2015-05-28,2015-06-01,"United States, Seattle, 98105.0",Washington,S3,MM-17260
CA-2018-114370,2018-03-14,2018-03-17,"United States, Chicago, 60623.0",Illinois,S2,BN-11470
CA-2017-158302,2017-12-08,2017-12-12,"United States, Columbus, 43229.0",Ohio,S2,JB-16045
CA-2018-145779,2018-05-06,2018-05-10,"United States, Tucson, 85705.0",Arizona,S3,DB-13615
US-2017-155173,2017-03-06,2017-03-10,"United States, Philadelphia, 19120.0",Pennsylvania,S3,JB-16045
CA-2018-125451,2018-10-23,2018-10-24,"United States, Cranston, 2920.0",Rhode Island,S1,AH-10075
CA-2015-131387,2015-04-28,2015-04-30,"United States, San Francisco, 94122.0",California,S1,AI-10855
CA-2017-125087,2017-04-18,2017-04-23,"United States, Houston, 77070.0",Texas,S3,TH-21115
CA-2017-154081,2017-05-22,2017-05-29,"United States, Los Angeles, 90049.0",California,S3,JE-15610
US-2018-118556,2018-05-28,2018-06-02,"United States, Chicago, 60653.0",Illinois,S2,TH-21235
CA-2015-126200,2015-08-25,2015-08-29,"United States, Houston, 77070.0",Texas,S3,JE-15715
CA-2015-146500,2015-08-30,2015-09-04,"United States, Bristol, 6010.0",Connecticut,S3,AT-10735
CA-2016-169537,2016-09-03,2016-09-07,"United States, Holland, 49423.0",Michigan,S2,JH-15820
CA-2015-100881,2015-03-28,2015-04-01,"United States, Albuquerque, 87105.0",New Mexico,S3,DR-12940
CA-2016-144043,2016-05-10,2016-05-15,"United States, Louisville, 80027.0",Colorado,S3,AB-10165
CA-2016-116512,2016-04-09,2016-04-14,"United States, New York City, 10024.0",New York,S3,MC-18100
CA-2016-101000,2016-04-09,2016-04-14,"United States, Norwich, 6360.0",Connecticut,S3,IG-15085
CA-2017-168557,2017-09-19,2017-09-23,"United States, San Francisco, 94122.0",California,S3,FH-14275
US-2017-164196,2017-11-11,2017-11-17,"United States, Noblesville, 46060.0",Indiana,S3,AS-10285
US-2018-132031,2018-04-23,2018-04-27,"United States, Clarksville, 37042.0",Tennessee,S3,PN-18775
CA-2016-169733,2016-10-22,2016-10-26,"United States, Hollywood, 33021.0",Florida,S2,GM-14500
CA-2018-169404,2018-04-09,2018-04-14,"United States, York, 17403.0",Pennsylvania,S3,NC-18625
CA-2018-134880,2018-10-27,2018-11-01,"United States, Mesa, 85204.0",Arizona,S3,TW-21025
CA-2016-145758,2016-10-30,2016-10-30,"United States, New York City, 10024.0",New York,S0,BF-11020
CA-2018-158736,2018-12-18,2018-12-24,"United States, San Francisco, 94110.0",California,S3,TT-21460
US-2017-119270,2017-03-12,2017-03-16,"United States, Los Angeles, 90036.0",California,S3,SW-20245
CA-2015-109890,2015-07-21,2015-07-27,"United States, Omaha, 68104.0",Nebraska,S3,PG-18820
CA-2017-138583,2017-05-24,2017-05-28,"United States, Philadelphia, 19120.0",Pennsylvania,S3,DP-13390
US-2018-118535,2018-02-11,2018-02-15,"United States, New York City, 10024.0",New York,S3,DJ-13510
CA-2017-126284,2017-09-20,2017-09-24,"United States, Grand Rapids, 49505.0",Michigan,S3,EN-13780
CA-2018-142391,2018-09-24,2018-09-24,"United States, Seattle, 98115.0",Washington,S0,PB-19150
CA-2018-124716,2018-03-27,2018-03-31,"United States, Fresno, 93727.0",California,S3,BD-11560
CA-2017-158841,2017-02-02,2017-02-04,"United States, Arlington, 22204.0",Virginia,S2,SE-20110
CA-2018-106824,2018-07-07,2018-07-11,"United States, Los Angeles, 90049.0",California,S3,AT-10735
CA-2016-109190,2016-10-23,2016-10-28,"United States, Lubbock, 79424.0",Texas,S3,CC-12685
CA-2017-143154,2017-12-02,2017-12-08,"United States, Longmont, 80501.0",Colorado,S3,AS-10225
CA-2015-169061,2015-03-05,2015-03-08,"United States, Yonkers, 10701.0",New York,S2,AB-10150
CA-2016-102316,2016-03-01,2016-03-03,"United States, Los Angeles, 90045.0",California,S2,DH-13075
CA-2015-164903,2015-02-20,2015-02-24,"United States, Los Angeles, 90049.0",California,S3,SR-20740
CA-2017-109400,2017-05-02,2017-05-06,"United States, Amarillo, 79109.0",Texas,S3,NR-18550
CA-2017-130400,2017-03-08,2017-03-12,"United States, Dallas, 75217.0",Texas,S3,SJ-20125
CA-2016-135853,2016-12-11,2016-12-14,"United States, Detroit, 48205.0",Michigan,S1,CA-12775
CA-2017-103359,2017-12-22,2017-12-26,"United States, New York City, 10035.0",New York,S3,LC-16885
CA-2017-144645,2017-02-02,2017-02-08,"United States, Houston, 77041.0",Texas,S3,NS-18640
CA-2018-141614,2018-06-05,2018-06-09,"United States, Orlando, 32839.0",Florida,S3,NS-18640
CA-2016-122168,2016-08-21,2016-08-26,"United States, Florence, 41042.0",Kentucky,S3,HG-14965
CA-2017-132899,2017-04-07,2017-04-11,"United States, New York City, 10009.0",New York,S3,SF-20200
CA-2018-149720,2018-06-04,2018-06-07,"United States, Frisco, 75034.0",Texas,S2,EM-14065
CA-2018-118003,2018-12-04,2018-12-10,"United States, Paterson, 7501.0",New Jersey,S3,DO-13645
CA-2017-141887,2017-01-11,2017-01-15,"United States, Columbus, 43229.0",Ohio,S3,MP-17470
US-2017-160206,2017-04-01,2017-04-07,"United States, Milwaukee, 53209.0",Wisconsin,S3,MY-18295
CA-2018-133074,2018-09-21,2018-09-25,"United States, San Francisco, 94109.0",California,S3,DB-13615
CA-2018-161172,2018-03-16,2018-03-16,"United States, Columbus, 43229.0",Ohio,S0,SP-20920
CA-2018-137624,2018-11-10,2018-11-17,"United States, Los Angeles, 90008.0",California,S3,ME-17320
CA-2017-156748,2017-11-30,2017-12-06,"United States, Detroit, 48227.0",Michigan,S3,BS-11755
CA-2016-169677,2016-01-13,2016-01-15,"United States, Columbus, 31907.0",Georgia,S2,KS-16300
US-2015-163146,2015-05-16,2015-05-20,"United States, San Francisco, 94122.0",California,S3,CC-12475
CA-2016-157343,2016-06-07,2016-06-11,"United States, Philadelphia, 19143.0",Pennsylvania,S3,HD-14785
CA-2018-147354,2018-03-09,2018-03-13,"United States, Los Angeles, 90008.0",California,S3,KB-16315
CA-2016-157287,2016-12-22,2016-12-23,"United States, Philadelphia, 19140.0",Pennsylvania,S1,HR-14830
CA-2015-137575,2015-08-06,2015-08-11,"United States, New York City, 10035.0",New York,S3,TB-21625
CA-2017-119074,2017-03-27,2017-03-31,"United States, Columbus, 31907.0",Georgia,S3,DS-13180
CA-2016-149566,2016-12-05,2016-12-10,"United States, Los Angeles, 90049.0",California,S3,GB-14530
CA-2016-126186,2016-09-11,2016-09-12,"United States, Aurora, 80013.0",Colorado,S1,GB-14530
CA-2016-121132,2016-07-17,2016-07-24,"United States, Houston, 77041.0",Texas,S3,VB-21745
CA-2015-140473,2015-05-30,2015-06-03,"United States, Chicago, 60623.0",Illinois,S3,MC-17425
US-2018-102904,2018-11-13,2018-11-20,"United States, Decatur, 35601.0",Alabama,S3,CB-12025
CA-2017-102092,2017-12-09,2017-12-11,"United States, Springfield, 22153.0",Virginia,S1,PM-18940
CA-2016-117884,2016-03-22,2016-03-22,"United States, Plantation, 33317.0",Florida,S0,DC-13285
CA-2017-132829,2017-12-23,2017-12-26,"United States, Houston, 77041.0",Texas,S2,LA-16780
